"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",16.82,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",15.89,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",14.12,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",14.51,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",13.78,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",14.5,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",13.54,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",13.62,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",13.74,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",16.44,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",12.17,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",11.52,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",12.87,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",13.78,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",12.82,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",12.64,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",13.3,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",15.03,
"ECU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",13.92,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",12.83,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",14.04,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",13.25,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",12.81,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",12.2,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",12.34,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",11.93,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",11.37,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",10.84,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",9.56,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",9.08,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",7.84,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",7.16,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",6.58,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",6.74,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",6.26,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",6.31,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",6.1,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",5.93,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",6.11,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",5.95,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",6.04,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",6.62,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",6.18,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",5.92,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",5.84,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",5.56,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",6,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",6.22,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",5.79,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",5.28,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",5.19,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",4.75,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",4.17,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",4.03,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",4.16,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",3.95,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",3.71,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",3.89,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",3.81,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",3.74,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",3.88,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",3.88,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",3.97,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",3.69,
"EGY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",71.63,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",69.1,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",67.26,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",68.8,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",69.04,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",72.82,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",72.95,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",73.43,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",73.88,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",75.93,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",78.91,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",80.03,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",79.22,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",79.16,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",76.52,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",72.42,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",70.73,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",69.17,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",68.01,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",68.56,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",63.28,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",61.71,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",58.14,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",55.52,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",53.35,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",56.82,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",52.14,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",50.69,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",52.91,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",53.56,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",55.17,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",55.02,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",54.35,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",54.72,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",55.37,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",55.71,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",51.58,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",55.31,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",52.99,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",54.52,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",53.82,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",51.37,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",51.69,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",49.83,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",47.7,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",46.16,
"SLV","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",,"L"
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",80.65,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",76.82,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",74.47,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",73.21,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",72.14,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",74.88,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",71.2,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",70.73,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",71.74,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",71.63,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",73.15,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",70.33,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",64.79,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",65.6,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",74.14,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",73.92,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",80.9,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",77.8,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",78.43,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",78.08,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",78.5,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",78.49,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",78.12,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",77.96,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",78,
"ERI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",,"L"
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",1.96,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",2.1,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",3.31,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",3.78,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",5.47,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",6.5,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",10.61,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",10.74,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",9.9,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",10.8,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",10.88,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",10.98,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",11.64,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",11.09,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",11.29,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",11.29,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",10.44,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",10.57,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",11.77,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",14.73,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",15.05,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",14.85,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",15.6,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",13.97,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",14.86,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",16.55,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",17.49,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",16.89,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",96.55,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",96.91,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",96.83,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",96.92,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",97.32,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",97.34,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",97.41,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",97.16,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",97.04,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",96.99,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",96.87,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",97.16,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",97.1,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",97.38,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",97.4,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",97.08,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",96.54,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",96.61,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",96.52,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",96.45,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",96.6,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",97.75,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",97.26,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",96.95,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",96.66,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",96.49,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",96.69,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",96.67,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",96.77,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",96.57,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",95.87,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",95.81,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",95.6,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",95.53,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",95.91,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",95.75,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",95.35,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",95.1,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",95.14,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",95.42,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",95.47,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",95.1,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",94.39,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",93.59,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",93.44,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",93.17,
"ETH","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",45.44,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",46.14,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",35.19,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",33.57,
"GAB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",41.94,
